O,A-1,A-2,A-3,A-4,A-5,A-all,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-all
3.628571429,0.485714286,0.628571429,0.228571429,0.228571429,0.085714286,3.914285714,-0.085714286,0.057142857,-0.142857143,0.2,-0.228571429,-0.485714286,0.057142857,0.371428571,3.028571429
3.642857143,0.785714286,0.392857143,0.25,0.392857143,0.035714286,3.714285714,0.357142857,0.464285714,0.178571429,0.25,0.5,0.357142857,0.178571429,0.571428571,3.464285714
3.642857143,0.607142857,0.428571429,0.285714286,0.178571429,0.25,3.785714286,0.25,0.25,0.142857143,0.178571429,0.75,0.142857143,0.214285714,0.678571429,3.428571429
3.642857143,0.785714286,0.357142857,0.607142857,0.607142857,0.214285714,3.857142857,0.035714286,0.357142857,-0.035714286,0.071428571,0.571428571,0.178571429,0.0,0.607142857,3.392857143
3.642857143,0.642857143,0.285714286,0.678571429,0.535714286,-0.285714286,3.928571429,0.428571429,0.428571429,0.321428571,0.25,-0.321428571,0.357142857,0.25,0.5,3.321428571
3.642857143,0.785714286,0.571428571,0.321428571,0.357142857,0.214285714,4.071428571,0.107142857,0.25,-0.035714286,0.214285714,0.857142857,-0.071428571,-0.107142857,0.75,3.214285714
3.653846154,0.384615385,0.346153846,0.384615385,0.384615385,0.269230769,3.5,0.384615385,0.307692308,0.269230769,0.307692308,0.423076923,0.384615385,0.269230769,0.384615385,3.576923077
3.653846154,0.346153846,0.269230769,0.423076923,0.461538462,0.115384615,3.538461538,0.384615385,0.423076923,0.384615385,0.230769231,0.038461538,0.384615385,0.269230769,0.461538462,3.653846154
3.653846154,0.230769231,0.384615385,0.192307692,0.230769231,0.384615385,3.576923077,0.115384615,0.307692308,0.346153846,0.153846154,0.269230769,0.192307692,0.115384615,0.230769231,3.538461538
3.653846154,0.307692308,0.269230769,0.538461538,0.307692308,0.153846154,3.615384615,0.307692308,0.269230769,0.192307692,0.269230769,0.192307692,0.230769231,0.230769231,0.461538462,3.5
3.653846154,0.5,0.423076923,0.5,0.461538462,0.461538462,3.653846154,-0.076923077,0.346153846,0.0,0.153846154,0.615384615,0.230769231,0.115384615,0.576923077,3.384615385
3.653846154,0.384615385,0.346153846,0.269230769,0.307692308,0.230769231,3.653846154,0.153846154,0.307692308,0.346153846,0.192307692,0.423076923,0.192307692,0.115384615,0.423076923,3.461538462
3.653846154,0.615384615,0.5,0.384615385,0.423076923,0.423076923,3.692307692,0.153846154,0.384615385,0.307692308,0.384615385,0.5,0.384615385,0.307692308,0.5,3.653846154
3.653846154,0.461538462,0.384615385,0.269230769,0.423076923,0.038461538,3.692307692,0.153846154,0.153846154,0.230769231,0.192307692,0.0,0.153846154,0.153846154,0.423076923,3.423076923
3.653846154,0.384615385,0.384615385,0.538461538,0.230769231,0.192307692,3.730769231,0.230769231,0.346153846,0.115384615,0.192307692,0.307692308,0.192307692,0.192307692,0.384615385,3.5
3.653846154,0.423076923,0.461538462,0.423076923,0.461538462,0.307692308,3.730769231,0.423076923,0.346153846,0.384615385,0.384615385,0.538461538,0.269230769,0.5,0.461538462,3.538461538
3.653846154,0.538461538,0.5,0.538461538,0.576923077,0.346153846,3.846153846,0.461538462,0.346153846,0.269230769,0.192307692,0.115384615,0.346153846,0.115384615,0.576923077,3.615384615
3.653846154,0.576923077,0.538461538,0.615384615,0.576923077,0.5,3.846153846,0.269230769,0.230769231,0.230769231,0.192307692,0.346153846,0.230769231,0.192307692,0.461538462,3.615384615
3.653846154,0.5,0.461538462,0.384615385,0.538461538,0.576923077,3.884615385,0.269230769,0.230769231,0.076923077,0.192307692,0.423076923,0.153846154,0.038461538,0.538461538,3.461538462
3.653846154,0.653846154,0.615384615,0.461538462,0.423076923,0.192307692,3.961538462,0.230769231,0.346153846,0.346153846,0.346153846,0.076923077,0.307692308,0.346153846,0.692307692,3.307692308
3.653846154,0.423076923,0.307692308,0.5,0.423076923,0.307692308,3.923076923,0.115384615,0.307692308,0.076923077,0.346153846,0.653846154,0.423076923,0.192307692,0.730769231,3.692307692
3.653846154,0.307692308,0.346153846,0.384615385,0.346153846,0.384615385,3.576923077,0.423076923,0.307692308,0.230769231,0.230769231,0.5,0.269230769,0.076923077,0.5,3.538461538
3.653846154,0.5,0.346153846,0.192307692,0.307692308,0.384615385,3.807692308,0.384615385,0.269230769,0.307692308,0.269230769,0.538461538,0.269230769,0.192307692,0.653846154,3.538461538
3.653846154,0.538461538,0.346153846,0.076923077,0.076923077,0.115384615,3.769230769,0.115384615,0.192307692,0.192307692,0.269230769,0.461538462,0.269230769,0.230769231,0.384615385,3.423076923
3.653846154,0.384615385,0.192307692,0.461538462,0.307692308,0.461538462,3.692307692,0.384615385,0.423076923,0.423076923,0.461538462,0.461538462,0.269230769,0.423076923,0.538461538,3.692307692
3.653846154,0.346153846,0.5,0.192307692,0.153846154,0.269230769,3.615384615,0.192307692,0.307692308,0.346153846,0.346153846,0.615384615,0.346153846,0.307692308,0.653846154,3.538461538
3.653846154,0.384615385,0.346153846,0.615384615,0.5,0.423076923,3.653846154,0.153846154,0.076923077,0.115384615,0.076923077,0.615384615,-0.153846154,0.038461538,0.653846154,3.5
3.653846154,0.423076923,0.384615385,0.461538462,0.346153846,0.5,3.730769231,0.0,0.192307692,0.269230769,-0.038461538,0.461538462,0.423076923,0.115384615,0.461538462,3.423076923
3.653846154,0.423076923,0.269230769,0.5,0.538461538,0.423076923,3.769230769,0.615384615,0.5,0.423076923,0.423076923,0.269230769,0.346153846,0.384615385,0.538461538,3.576923077
3.653846154,0.5,0.615384615,0.692307692,0.538461538,0.384615385,3.769230769,0.230769231,0.230769231,0.153846154,0.230769231,0.538461538,0.346153846,0.269230769,0.423076923,3.538461538
3.653846154,0.5,0.538461538,0.423076923,0.423076923,0.384615385,3.807692308,0.230769231,0.423076923,0.346153846,0.230769231,0.653846154,-0.115384615,0.269230769,0.576923077,3.384615385
3.653846154,0.769230769,0.538461538,0.576923077,0.576923077,0.269230769,3.961538462,0.269230769,0.269230769,0.346153846,0.384615385,0.307692308,0.384615385,0.384615385,0.538461538,3.5
3.655172414,0.517241379,0.379310345,0.379310345,0.448275862,0.24137931,3.655172414,0.24137931,0.344827586,0.206896552,0.275862069,0.551724138,0.379310345,0.206896552,0.551724138,3.551724138
3.655172414,0.586206897,0.344827586,0.310344828,0.344827586,0.206896552,3.655172414,0.068965517,0.310344828,0.137931034,0.206896552,0.896551724,0.275862069,0.103448276,0.620689655,3.655172414
3.655172414,0.482758621,0.275862069,0.448275862,0.310344828,0.0,3.689655172,0.172413793,0.137931034,0.172413793,0.172413793,0.310344828,0.172413793,0.137931034,0.586206897,3.517241379
3.655172414,0.689655172,0.448275862,0.517241379,0.482758621,0.206896552,3.896551724,0.344827586,0.413793103,0.137931034,0.275862069,0.482758621,0.379310345,0.206896552,0.517241379,3.586206897
3.655172414,0.551724138,0.413793103,0.172413793,0.24137931,0.103448276,3.862068966,0.379310345,0.24137931,0.103448276,0.172413793,0.75862069,0.0,0.137931034,0.655172414,3.689655172
3.655172414,0.620689655,0.517241379,0.448275862,0.379310345,0.448275862,3.689655172,0.448275862,0.310344828,0.310344828,0.24137931,0.689655172,0.172413793,0.103448276,0.517241379,3.620689655
3.655172414,0.620689655,0.482758621,0.482758621,0.413793103,0.482758621,3.689655172,0.206896552,0.310344828,0.206896552,0.310344828,0.551724138,0.103448276,0.275862069,0.586206897,3.482758621
3.655172414,0.413793103,0.413793103,0.379310345,0.413793103,0.413793103,3.689655172,0.379310345,0.103448276,0.206896552,0.24137931,0.655172414,0.379310345,0.275862069,0.620689655,3.482758621
3.655172414,0.551724138,0.413793103,0.551724138,0.413793103,0.379310345,3.827586207,0.310344828,0.310344828,0.275862069,0.448275862,0.724137931,0.103448276,0.275862069,0.586206897,3.517241379
3.655172414,0.24137931,0.24137931,0.620689655,0.310344828,0.310344828,3.75862069,0.379310345,0.344827586,0.413793103,0.137931034,0.620689655,0.310344828,0.344827586,0.344827586,3.448275862
3.655172414,0.379310345,0.482758621,0.482758621,0.24137931,0.413793103,3.586206897,0.344827586,0.379310345,0.344827586,0.344827586,0.620689655,0.413793103,0.379310345,0.482758621,3.620689655
3.657142857,0.457142857,0.314285714,0.485714286,0.257142857,0.285714286,3.628571429,0.114285714,0.228571429,0.171428571,0.2,0.714285714,0.285714286,0.0,0.542857143,3.628571429
3.657142857,0.685714286,0.285714286,0.114285714,0.028571429,0.171428571,3.657142857,0.028571429,0.171428571,0.171428571,0.142857143,0.8,-0.228571429,0.085714286,0.485714286,3.171428571
3.657142857,0.742857143,0.342857143,0.4,0.257142857,0.657142857,3.714285714,0.0,0.142857143,0.0,-0.142857143,0.371428571,0.142857143,0.085714286,0.485714286,3.371428571
3.657142857,0.657142857,0.714285714,0.742857143,0.714285714,0.371428571,4.114285714,-0.342857143,0.114285714,0.0,0.0,-0.142857143,0.514285714,-0.085714286,0.6,3.257142857
3.676470588,0.529411765,0.470588235,0.411764706,0.441176471,0.529411765,3.764705882,0.323529412,0.352941176,0.352941176,0.529411765,0.5,0.382352941,0.382352941,0.558823529,3.558823529
3.678571429,0.571428571,0.535714286,0.607142857,0.535714286,0.5,3.714285714,0.178571429,0.464285714,0.285714286,0.25,0.571428571,0.357142857,0.107142857,0.571428571,3.607142857
3.678571429,0.678571429,0.607142857,0.535714286,0.535714286,0.428571429,3.785714286,0.035714286,0.25,0.071428571,0.285714286,0.571428571,0.178571429,-0.142857143,0.607142857,3.25
3.678571429,0.607142857,0.464285714,0.392857143,0.357142857,0.178571429,3.892857143,0.25,0.392857143,0.321428571,0.214285714,0.785714286,0.357142857,0.142857143,0.321428571,3.607142857
3.685714286,0.257142857,0.285714286,0.628571429,0.428571429,0.228571429,3.714285714,0.314285714,0.4,0.285714286,0.257142857,0.257142857,0.2,0.285714286,0.628571429,3.657142857
3.685714286,0.8,0.514285714,0.457142857,0.514285714,0.542857143,3.914285714,-0.028571429,0.028571429,0.057142857,0.257142857,0.514285714,0.457142857,-0.057142857,0.828571429,3.371428571
3.685714286,0.857142857,0.428571429,0.485714286,0.485714286,0.314285714,4.028571429,-0.485714286,0.142857143,-0.085714286,0.028571429,0.657142857,0.285714286,-0.114285714,0.685714286,3.314285714
3.689655172,0.517241379,0.448275862,0.275862069,0.137931034,0.482758621,3.724137931,0.344827586,0.24137931,0.172413793,0.206896552,0.448275862,0.344827586,0.24137931,0.551724138,3.482758621
3.689655172,0.413793103,0.379310345,0.310344828,0.379310345,0.379310345,3.724137931,0.379310345,0.413793103,0.24137931,0.310344828,0.413793103,0.24137931,0.275862069,0.206896552,3.620689655
3.689655172,0.448275862,0.413793103,0.413793103,0.379310345,0.137931034,3.827586207,0.448275862,0.206896552,0.413793103,0.206896552,0.172413793,0.137931034,0.068965517,0.275862069,3.413793103
3.689655172,0.275862069,0.206896552,0.24137931,0.344827586,0.310344828,3.620689655,0.379310345,0.310344828,0.206896552,0.413793103,0.586206897,0.344827586,0.310344828,0.517241379,3.551724138
3.689655172,0.620689655,0.379310345,0.310344828,0.379310345,0.310344828,3.689655172,0.172413793,0.034482759,0.206896552,0.137931034,0.379310345,-0.068965517,0.0,0.448275862,3.482758621
3.689655172,0.413793103,0.344827586,0.379310345,0.24137931,0.344827586,3.689655172,0.482758621,0.344827586,0.379310345,0.344827586,0.655172414,0.344827586,0.206896552,0.448275862,3.689655172
3.689655172,0.206896552,0.344827586,0.24137931,0.310344828,0.206896552,3.689655172,0.344827586,0.275862069,0.310344828,0.310344828,0.586206897,0.379310345,0.172413793,0.379310345,3.586206897
3.689655172,0.482758621,0.344827586,0.448275862,0.482758621,0.448275862,3.862068966,0.034482759,0.275862069,0.206896552,0.275862069,0.689655172,0.310344828,0.206896552,0.551724138,3.482758621
3.692307692,0.461538462,0.384615385,0.153846154,0.461538462,0.307692308,3.769230769,0.269230769,0.269230769,0.076923077,0.346153846,0.346153846,0.307692308,0.153846154,0.461538462,3.5
3.692307692,0.307692308,0.269230769,0.384615385,0.307692308,0.307692308,3.846153846,0.346153846,0.384615385,0.307692308,0.076923077,0.615384615,0.269230769,0.230769231,0.653846154,3.615384615
3.692307692,0.538461538,0.384615385,0.423076923,0.461538462,0.346153846,3.923076923,0.346153846,0.115384615,0.307692308,0.423076923,0.307692308,0.269230769,0.5,0.692307692,3.461538462
3.692307692,0.423076923,0.346153846,0.307692308,0.461538462,0.269230769,3.307692308,0.538461538,0.384615385,0.269230769,0.307692308,0.692307692,0.230769231,0.192307692,0.538461538,3.653846154
3.692307692,0.269230769,0.269230769,0.346153846,0.461538462,0.461538462,3.5,0.538461538,0.384615385,0.5,0.384615385,0.653846154,0.423076923,0.307692308,0.615384615,3.730769231
3.692307692,0.346153846,0.307692308,0.5,0.5,0.153846154,3.576923077,0.230769231,0.307692308,0.153846154,0.153846154,0.692307692,0.346153846,0.153846154,0.692307692,3.653846154
3.692307692,0.423076923,0.307692308,0.192307692,0.153846154,0.384615385,3.576923077,0.307692308,0.423076923,0.269230769,0.461538462,0.5,0.230769231,0.384615385,0.576923077,3.423076923
3.692307692,0.384615385,0.230769231,0.346153846,0.307692308,0.192307692,3.615384615,0.384615385,0.423076923,0.115384615,0.423076923,0.5,0.384615385,0.307692308,0.653846154,3.692307692
3.692307692,0.423076923,0.307692308,0.538461538,0.307692308,0.230769231,3.615384615,0.153846154,0.423076923,0.153846154,0.307692308,0.653846154,0.346153846,0.192307692,0.576923077,3.692307692
3.692307692,0.423076923,0.384615385,0.192307692,0.192307692,0.230769231,3.653846154,0.307692308,0.307692308,0.269230769,0.384615385,0.538461538,0.153846154,0.192307692,0.576923077,3.576923077
3.692307692,0.192307692,0.307692308,0.115384615,0.076923077,0.346153846,3.692307692,0.153846154,0.269230769,0.307692308,0.384615385,0.5,0.192307692,-0.038461538,0.269230769,3.384615385
3.692307692,0.461538462,0.461538462,0.461538462,0.384615385,0.307692308,3.730769231,0.346153846,0.384615385,0.423076923,0.384615385,0.346153846,0.269230769,0.230769231,0.538461538,3.730769231
3.692307692,0.461538462,0.461538462,0.384615385,0.307692308,0.307692308,3.769230769,0.384615385,0.269230769,0.153846154,0.153846154,0.461538462,0.346153846,0.230769231,0.461538462,3.615384615
3.692307692,0.5,0.423076923,0.576923077,0.461538462,0.384615385,3.807692308,0.269230769,0.307692308,0.230769231,0.423076923,0.307692308,0.230769231,0.115384615,0.423076923,3.461538462
3.692307692,0.461538462,0.423076923,0.384615385,0.461538462,0.269230769,3.807692308,0.192307692,0.307692308,0.346153846,0.384615385,0.576923077,0.384615385,0.192307692,0.615384615,3.615384615
3.692307692,0.692307692,0.423076923,0.5,0.461538462,0.384615385,3.807692308,0.230769231,0.384615385,0.269230769,0.153846154,-0.076923077,0.269230769,0.076923077,0.576923077,3.5
3.692307692,0.615384615,0.461538462,0.576923077,0.461538462,0.461538462,3.846153846,0.269230769,0.269230769,0.269230769,0.423076923,0.730769231,0.384615385,0.076923077,0.5,3.653846154
3.692307692,0.384615385,0.346153846,0.230769231,0.230769231,0.538461538,3.846153846,0.423076923,0.346153846,0.423076923,0.384615385,0.5,0.307692308,0.346153846,0.461538462,3.730769231
3.692307692,0.653846154,0.461538462,0.615384615,0.576923077,0.076923077,3.769230769,0.307692308,0.423076923,0.192307692,0.269230769,0.384615385,0.230769231,0.153846154,0.615384615,3.307692308
3.692307692,0.538461538,0.269230769,0.5,0.5,0.423076923,3.807692308,0.461538462,0.307692308,0.346153846,0.423076923,0.730769231,0.423076923,0.346153846,0.846153846,3.730769231
3.692307692,0.269230769,0.461538462,0.615384615,0.423076923,0.346153846,3.692307692,0.653846154,0.461538462,0.423076923,0.461538462,0.653846154,0.346153846,0.423076923,0.730769231,3.961538462
3.692307692,0.384615385,0.307692308,0.230769231,0.153846154,0.346153846,3.5,0.461538462,0.461538462,0.423076923,0.346153846,0.769230769,0.384615385,0.384615385,0.038461538,3.653846154
3.692307692,0.423076923,0.269230769,0.346153846,0.423076923,0.076923077,3.884615385,0.038461538,0.346153846,0.038461538,0.230769231,0.769230769,0.307692308,0.230769231,0.884615385,3.384615385
3.692307692,0.692307692,0.692307692,0.538461538,0.538461538,-0.076923077,3.884615385,0.192307692,0.384615385,0.192307692,0.384615385,0.192307692,0.346153846,0.192307692,0.384615385,3.230769231
3.692307692,0.538461538,0.5,0.384615385,0.423076923,0.346153846,3.692307692,0.461538462,0.423076923,0.423076923,0.461538462,0.538461538,0.384615385,0.307692308,0.5,3.576923077
3.692307692,0.5,0.461538462,0.461538462,0.346153846,0.307692308,3.692307692,0.230769231,0.461538462,0.307692308,0.346153846,0.653846154,0.384615385,0.307692308,0.615384615,3.769230769
3.705882353,0.411764706,0.235294118,0.5,0.411764706,0.147058824,3.676470588,0.352941176,0.294117647,0.147058824,0.294117647,0.588235294,0.323529412,0.235294118,0.588235294,3.529411765
3.705882353,0.588235294,0.529411765,0.441176471,0.470588235,0.411764706,3.647058824,0.441176471,0.352941176,0.294117647,0.352941176,0.588235294,0.382352941,0.411764706,0.617647059,3.676470588
3.714285714,0.571428571,0.5,0.464285714,0.392857143,0.321428571,3.785714286,0.357142857,0.321428571,0.392857143,0.25,0.571428571,0.357142857,0.107142857,0.714285714,3.571428571
3.714285714,0.771428571,0.485714286,0.285714286,0.371428571,0.142857143,3.8,-0.114285714,0.285714286,0.0,-0.228571429,0.514285714,0.171428571,-0.114285714,0.514285714,3.142857143
3.714285714,0.464285714,0.178571429,0.285714286,0.321428571,0.178571429,3.821428571,0.464285714,0.0,0.535714286,0.178571429,0.571428571,0.321428571,0.25,0.714285714,3.464285714
3.714285714,0.642857143,0.571428571,0.357142857,0.571428571,0.821428571,3.928571429,-0.035714286,0.464285714,0.071428571,0.142857143,0.714285714,0.535714286,0.142857143,0.821428571,3.428571429
3.714285714,0.714285714,0.428571429,0.314285714,0.285714286,0.742857143,3.971428571,-0.4,0.114285714,-0.257142857,-0.085714286,0.657142857,0.171428571,-0.314285714,0.657142857,3.428571429
3.714285714,0.75,0.785714286,0.464285714,0.821428571,0.785714286,4.178571429,-0.214285714,0.107142857,0.107142857,0.035714286,0.785714286,0.178571429,-0.178571429,0.571428571,3.464285714
3.724137931,0.586206897,0.448275862,0.24137931,0.24137931,0.586206897,3.931034483,0.24137931,0.310344828,0.172413793,0.379310345,0.586206897,0.275862069,0.068965517,0.448275862,3.655172414
